Compound,mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
SH-SCN-Cu,0.516666666666666,5.056870692396,2.475,0.277400390009806,7.55555555555556,1.9,3808.99,2.5,1.5,3.865,0.325320354932386,0.2615632293
SH-SCN-Fe,0.54,4.84503335401335,2.46333333333333,0.306514536143557,9.55555555555556,1.83,3808.99,2.5,1.5,3.865,0.360046293319808,0.0901738843
SH-SCN-Mg,0.713333333333333,7.97046400398443,2.37666666666667,0.526794252062466,6.83333333333333,1.31,3808.99,2.33333333333333,1.5,3.865,0.639296488336984,-0.287651794
SH-SCN-Mn,0.633333333333333,5.25230737578211,2.41666666666667,0.425942090430698,10.2222222222222,1.55,3808.99,2.5,1.5,3.865,0.507444578254611,0.1042168543
SH-SCN-Ni,0.513333333333333,5.09716618166993,2.47666666666667,0.273287979294598,8.22222222222222,1.91,3808.99,2.5,1.5,3.865,0.320468407179241,0.0767978193
SH-SCN-Pb,0.373333333333333,5.09716618166993,2.54666666666667,0.161717396775766,4.66666666666667,2.2,3808.99,2.83333333333333,1.16666666666667,3.865,0.176918060129541,0.1040198927
SH-SCN-Pd,0.416666666666666,4.73178992638156,2.525,0.161717396775766,8,2.2,3808.99,2.66666666666667,1.5,3.865,0.202072594216369,0.258392171
SH-SCN-Pt,0.39,4.99519538461301,2.53833333333333,0.161717396775766,7.77777777777778,2.2,3808.99,2.83333333333333,1.5,3.865,0.183393929379719,0.357464846
SH-SCN-Sr,0.833333333333333,6.33264319965372,2.31666666666667,0.664463655809218,21.5,0.95,3808.99,2.66666666666667,1.5,3.865,0.841130192063036,-0.564223809
SH-SCN-Zn,0.6,5.52073714163323,2.43333333333333,0.383085599679248,6.66666666666667,1.65,3808.99,2.5,1.5,3.865,0.453688586293873,0.0586848127
NH-O-Ce,1.58,6.33315850548489,2.45,0.739616569076971,27,1.12,1056.99,2.75,1.75,3.5725,0.763675323681471,-1.8528658375
NH-O-Ge,1.135,7.49834630206455,2.6725,0.400239577896362,4.5,2.01,1197.39,2.25,1.25,3.66825,0.134350288425444,-0.72146068
NH-O-Hf,1.49,7.90470264260064,2.495,0.681744258226629,15.75,1.3,2491.99,2.75,1.75,3.5725,0.636396103067893,-2.007719065
NH-O-Ir,1.04,6.85988060322528,2.72,0.319140970908075,10.125,2.2,2724.99,2.75,1.75,3.5725,0,-0.147127825
NH-O-Mo,1.06,5.02663123694404,2.71,0.336084236664526,13.875,2.16,2881.99,2.5,1.75,3.5725,0.028284271247462,-0.81103706
NH-O-Os,1.04,4.93176640440075,2.72,0.319140970908075,11.25,2.2,3291.99,2.75,1.75,3.5725,0,-0.039743955
NH-O-Pd,1.04,5.3333368055533,2.72,0.319140970908075,9.375,2.2,1814.04,2.5,1.75,3.5725,0,-0.089223735
NH-O-Pt,1,5.3539290438095,2.74,0.319140970908075,9,2.2,2027.39,2.75,1.75,3.5725,0.056568542494924,-0.27622712
NH-O-Re,1.19,5.7002769948493,2.645,0.447277935696606,12.375,1.9,3444.99,2.75,1.75,3.5725,0.212132034355964,-0.4033854275
NH-O-Ru,1.04,5.3125843123874,2.72,0.319140970908075,11.625,2.2,2592.99,2.5,1.75,3.5725,0,-0.24379356
NH-O-Sn,1.16,6.85988060322528,2.66,0.421663847129056,4.25,1.96,491.07,2.5,1.25,3.5725,0.169705627484772,-0.6975878325
NH-O-Tc,1.19,6.0893300888162,2.645,0.447277935696606,12.75,1.9,2415.99,2.5,1.75,3.5725,0.212132034355964,-0.5299890775
NH-O-Te,1.09,5.73624183897751,2.695,0.361670071504925,3.25,2.1,708.65,2.5,1.375,3.6885,0.070710678118655,0.009672395
NH-O-Ti,1.37,7.90470264260064,2.555,0.594445494936679,16.5,1.54,1926.99,2.25,1.75,3.5725,0.466690475583121,-1.76503506
NH-O-W,0.96,4.59501665750885,2.76,0.319140970908075,13.5,2.2,3680.99,2.75,1.75,3.5725,0.113137084989847,-0.78800797
NH-O-Zr,1.475,7.40301800442613,2.5025,0.671436448466081,16.125,1.33,2113.99,2.5,1.75,3.5725,0.615182899632296,-1.93629215
NH-PH-Ce,0.775,4.84948802474663,2.15,0.602118079548795,23.12,1.12,1056.99,2.6,1.44,4.7536,0.763675323681471,-0.59432369
NH-PH-Ge,0.478333333333334,5.74170701171818,2.328,0.232966651944445,5.12,2.01,1197.39,2.2,1.28,4.8302,0.134350288425444,0.28282707
NH-PH-Hf,0.715,6.05286616011198,2.186,0.530881557605336,13.52,1.3,2491.99,2.6,1.44,4.7536,0.636396103067893,-0.62764314
NH-PH-Ir,0.415,5.25281481708086,2.366,0.165251669366129,8.72,2.19,2724.99,2.6,1.44,4.7536,0,0.088734118
NH-PH-Mo,0.428333333333333,3.84904119599499,2.358,0.176012566668297,11.92,2.16,2881.99,2.4,1.44,4.7536,0.028284271247462,-0.127484966
NH-PH-Os,0.43,3.77640036930641,2.366,0.165251669366129,9.68,2.19,3291.99,2.6,1.44,4.7536,0,0.270761358
NH-PH-Pd,0.415,4.08389478142248,2.366,0.165251669366129,8.16,2.19,1814.04,2.4,1.44,4.7536,0,0.150498428
NH-PH-Pt,0.47,4.09966287134786,2.382,0.165251669366129,7.92,2.19,2027.39,2.6,1.44,4.7536,0,-0.077854834
NH-PH-Re,0.515,4.36487180927487,2.306,0.277400390009806,10.64,1.9,3444.99,2.6,1.44,4.7536,0.212132034355964,0.191571398
NH-PH-Ru,0.415,4.06800397954148,2.366,0.165251669366129,10,2.19,2592.99,2.4,1.44,4.7536,0,0.138545218
NH-PH-Sn,0.495,5.25281481708086,2.318,0.252932696862804,4.96,1.96,491.07,2.4,1.28,4.7536,0.169705627484772,0.197623614
NH-PH-Tc,0.515,4.66278134660117,2.306,0.277400390009806,10.96,1.9,2415.99,2.4,1.44,4.7536,0.212132034355964,0.06113486
NH-PH-Te,0.38,4.39241116120497,2.346,0.198203144033059,4.24,2.1,708.65,2.4,1.6,4.8464,0,0.43444858
NH-PH-Ti,0.635,6.05286616011198,2.234,0.430217175269077,14.16,1.54,1926.99,2.2,1.44,4.7536,0.466690475583121,-0.55794592
NH-PH-W,0.361666666666667,3.51854106206274,2.398,0.165251669366129,11.6,2.19,3680.99,2.6,1.44,4.7536,0.113137084989847,-0.065610134
NH-PH-Zr,0.705,5.6687112960075,2.192,0.518584713558295,13.84,1.33,2113.99,2.4,1.44,4.7536,0.615182899632296,-0.623087228
NH-S-Ce,1.15,5.55127801101929,2.235,0.602118079548795,27.125,1.12,1056.99,3,1.75,4.123,0.763675323681471,-1.2273983542
NH-S-Ge,0.705,6.57261379288213,2.4575,0.232966651944445,4.75,2.01,1197.39,2.5,1.25,4.21875,0.134350288425444,-0.0883400843
NH-S-Hf,1.06,6.92880210174927,2.28,0.530881557605336,15.875,1.3,2491.99,3,1.75,4.123,0.636396103067893,-1.2671540217
NH-S-Ir,0.61,6.01297193460763,2.505,0.161717396775766,10.25,2.2,2724.99,3,1.75,4.123,0,0.0942302207
NH-S-Mo,0.63,4.40605227722998,2.495,0.176012566668297,14,2.16,2881.99,2.75,1.75,4.123,0.028284271247462,-0.3611082267
NH-S-Os,0.61,4.32289928832871,2.505,0.161717396775766,11.375,2.2,3291.99,3,1.75,4.123,0,0.1963873582
NH-S-Pd,0.61,4.67489252138354,2.505,0.161717396775766,9.5,2.2,1814.04,2.75,1.75,4.123,0,0.1104919608
NH-S-Pt,0.57,4.69294247849899,2.525,0.161717396775766,9.125,2.2,2027.39,3,1.75,4.123,0.056568542494924,-0.1078335317
NH-S-Re,0.76,4.99653092699648,2.43,0.277400390009806,12.5,1.9,3444.99,3,1.75,4.123,0.212132034355964,-0.0047590967
NH-S-Ru,0.61,4.65670209414476,2.505,0.161717396775766,11.75,2.2,2592.99,2.75,1.75,4.123,0,0.0053200282
NH-S-Sn,0.73,6.01297193460763,2.445,0.252932696862804,4.5,1.96,491.07,2.75,1.25,4.123,0.169705627484772,-0.2062938817
NH-S-Tc,0.76,5.33755221736636,2.43,0.277400390009806,12.875,1.9,2415.99,2.75,1.75,4.123,0.212132034355964,-0.1372261068
NH-S-Te,0.66,5.02805561538155,2.48,0.198203144033059,3,2.1,708.65,2.75,1.375,4.239,0.070710678118655,0.2700537408
NH-S-Ti,0.94,6.92880210174927,2.34,0.430217175269077,16.625,1.54,1926.99,2.5,1.75,4.123,0.466690475583121,-1.0592666693
NH-S-W,0.53,4.02772406675194,2.545,0.161717396775766,13.625,2.2,3680.99,3,1.75,4.123,0.113137084989847,-0.3222683192
NH-S-Zr,1.045,6.48905455746275,2.2875,0.518584713558295,16.25,1.33,2113.99,2.75,1.75,4.123,0.615182899632296,-1.2362461442
NH-Se-Ce,1.135,5.25542296786547,2.2275,0.602118079548795,27.25,1.12,1056.99,3.25,1.75,3.77225,0.763675323681471,-1.14782565
NH-Se-Ge,0.69,6.22232671782182,2.45,0.232966651944445,5,2.01,1197.39,2.75,1.25,3.868,0.134350288425444,0.0636658875
NH-Se-Hf,1.045,6.55953199120027,2.2725,0.530881557605336,16,1.3,2491.99,3.25,1.75,3.77225,0.636396103067893,-1.13308688
NH-Se-Ir,0.595,5.69251094028077,2.4975,0.161717396775766,10.375,2.2,2724.99,3.25,1.75,3.77225,0,0.181636335
NH-Se-Mo,0.615,4.17123197386374,2.4875,0.176012566668297,14.125,2.16,2881.99,3,1.75,3.77225,0.028284271247462,-0.259110535
NH-Se-Os,0.595,4.09251061873598,2.4975,0.161717396775766,11.5,2.2,3291.99,3.25,1.75,3.77225,0,0.31977573
NH-Se-Pd,0.595,4.42574439262689,2.4975,0.161717396775766,9.625,2.2,1814.04,3,1.75,3.77225,0,0.160756
NH-Se-Pt,0.555,4.44283237831329,2.5175,0.161717396775766,9.25,2.2,2027.39,3.25,1.75,3.77225,0.056568542494924,-0.02244235
NH-Se-Re,0.745,4.73024109786315,2.4225,0.277400390009806,12.625,1.9,3444.99,3.25,1.75,3.77225,0.212132034355964,0.0771368775
NH-Se-Ru,0.595,4.40852342316432,2.4975,0.161717396775766,11.875,2.2,2592.99,3,1.75,3.77225,0,0.051076625
NH-Se-Sn,0.715,5.69251094028077,2.4375,0.252932696862804,4.75,1.96,491.07,3,1.25,3.77225,0.169705627484772,-0.1016988525
NH-Se-Tc,0.745,5.0530876781251,2.4225,0.277400390009806,13,1.9,2415.99,3,1.75,3.77225,0.212132034355964,-0.0950872525
NH-Se-Te,0.645,4.76008567978912,2.4725,0.198203144033059,3.125,2.1,708.65,3,1.375,3.88825,0.070710678118655,0.2463751675
NH-Se-Ti,0.925,6.55953199120027,2.3325,0.430217175269077,16.75,1.54,1926.99,2.75,1.75,3.77225,0.466690475583121,-0.9637083825
NH-Se-W,0.515,3.81306674366071,2.5375,0.161717396775766,13.75,2.2,3680.99,3.25,1.75,3.77225,0.113137084989847,-0.1761299225
NH-Se-Zr,1.03,6.14322076706082,2.28,0.518584713558295,16.375,1.33,2113.99,3,1.75,3.77225,0.615182899632296,-1.12385314
NH-Te-Ce,0.91,6.92279793747556,2.115,0.602118079548795,27.375,1.12,1056.99,3.5,1.75,3.6885,0.763675323681471,-0.9862064
NH-Te-Ge,0.465,8.19646883454018,2.3375,0.232966651944445,5.25,2.01,1197.39,3,1.25,3.78425,0.134350288425444,0.161649585
NH-Te-Hf,0.82,8.64065838604233,2.16,0.530881557605336,16.125,1.3,2491.99,3.5,1.75,3.6885,0.636396103067893,-0.888389715
NH-Te-Ir,0.37,7.49855972343149,2.385,0.198203144033059,10.5,2.1,2724.99,3.5,1.75,3.6885,0,0.20071184
NH-Te-Mo,0.39,5.49462836425599,2.375,0.198203144033059,14.25,2.1,2881.99,3.25,1.75,3.6885,0.028284271247462,-0.1193665625
NH-Te-Os,0.37,5.39093128064427,2.385,0.198203144033059,11.625,2.1,3291.99,3.5,1.75,3.6885,0,0.29724993
NH-Te-Pd,0.37,5.82988930489748,2.385,0.198203144033059,9.75,2.1,1814.04,3.25,1.75,3.6885,0,0.2068867475
NH-Te-Pt,0.33,5.85239875328798,2.405,0.198203144033059,9.375,2.1,2027.39,3.5,1.75,3.6885,0.056568542494924,0.0775556625
